STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,HX04,HX04_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,LX04,LX04_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MX04,MX04_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00013722,Oct-64,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,746.6,0,3.7,",0",7,",0",4,",0",2,",0",0,",0",0,",0",0,",0",3,",0",0,",0",11,",0",0,",0",16,,,,19641024,"+,,0",19641031,"+,,0",19641031,"+,,0",1,,19641004,",,0",19641018,",,0",-1.7,",0,24,+",0,",,0,31,+",0,",,0,31,+",41.7,",,0,04,",27.2,",0,18,",187.9,0,,,,,,,,,172.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,",,,0",,,,,,,,,0,",,,0",12.88,",0",19.71,",,,0",6.06,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Nov-64,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,748,0,1.4,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",12,",0",0,",0",12,,,,19641123,",,0",19641130,"+,,0",19641130,",,0",1,,19641108,",,0",19641116,",,0",-7.2,",0,23,",0,",,0,30,+",10,",,0,30,",15.2,",,0,08,",26.1,",0,16,",394.6,0,,,,,,,,,206.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,",,,0",,,,,,,,,10,",,,0",11.49,",0",19.11,",,,0",3.87,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Dec-64,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,748,0,0,",0",10,",0",6,",0",2,",0",0,",0",0,",0",0,",0",18,",0",0,",0",3,",0",0,",0",21,,,,19641219,",,0",19641201,",,0",19641231,"+,,0",2,,19641226,",,0",19641224,",,0",-11.7,",0,19,",0,",T,0,01,",0,",,0,31,+",43.2,",,0,26,",22.2,",0,24,",769,0,,,,,,,,,374.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,",,,0",,,,,,,,,0,",,,0",6.26,",0",12.15,",,,0",0.36,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jan-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",8,",0",5,",0",0,",0",7,",0",3,",0",0,",0",23,",0",3,",0",2,",0",0,",0",4,,1,,19650119,",,0",19650117,",,0",19650130,",,0",2,,19650130,",,0",19650123,",,0",-13.3,",0,19,",152,",,0,17,",97,",,0,30,",10.2,",,0,30,",22.8,",0,23,",1192.2,0,,,,,,,,,423.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,",,,0",60.7,",X",,,,,,,247,",,,0",4.68,",0",11.61,",,,0",-2.25,",,,0",11226,",X",250,",X",,,,,,,13,",X",,,,,,
USW00013722,Feb-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",9,",0",4,",0",1,",0",1,",0",1,",0",0,",0",19,",0",0,",0",5,",0",0,",0",13,,3,,19650201,",,0",19650201,",,0",19650214,",,0",,,19650207,",,0",19650211,",,0",-12.8,",0,01,",76,",,0,01,",86,",,0,14,",27.7,",,0,07,",26.1,",0,11,",1537.1,0,,,,,,,,,344.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,",,,0",59.3,",X",,,,,,,86,",,,0",6.02,",0",12.82,",,,0",-0.79,",,,0",10896,",X",240,",X",,,,,,,14.3,",X",,,,,,
USW00013722,Mar-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",10,",0",8,",0",1,",0",0,",0",0,",0",0,",0",12,",0",0,",0",2,",0",0,",0",16,,5,,19650321,",,0",19650331,"+,,0",19650320,"+,,0",2,,19650317,",,0",19650329,",,0",-8.3,",0,21,",0,",,0,31,+",0,",T,0,20,+",33.8,",,0,17,",21.7,",0,29,",1888.2,0,,,,,,,,,351.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7,",,,0",53.7,",X",,,,,,,0,",T,,0",7.01,",0",13.28,",,,0",0.73,",,,0",11952,",X",320,",X",,,,,,,13,",X",,,,,,
USW00013722,Apr-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,18.6,0,18.6,",0",9,",0",7,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",17,",0",0,",0",16,,5,,19650403,",,0",19650430,"+,,0",19650430,"+,,0",6,,19650427,",,0",19650423,",,0",-2.2,",0,03,",0,",,0,30,+",0,",,0,30,+",10.7,",,0,27,",31.7,",0,23,",2019.6,0,,,,,,,,,131.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,",,,0",57.7,",X",,,,,,,0,",,,0",14.57,",0",21.55,",,,0",7.59,",,,0",13608,",X",360,",X",,,,,,,13.4,",X",,,,,,
USW00013722,May-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,137.4,0,118.8,",0",6,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",3,",0",14,,3,,19650501,",,0",19650531,"+,,0",19650531,"+,,0",7,,19650527,",,0",19650526,"+,,0",9.4,",0,01,",0,",,0,31,+",0,",,0,31,+",33,",,0,27,",32.2,",0,26,+",2019.9,0,,,,,,,,,0.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,",,,0",71.8,",X",,,,,,,0,",,,0",22.15,",0",28.9,",,,0",15.41,",,,0",18774,",X",270,",X",,,,,,,11.6,",X",,,,,,
USW00013722,Jun-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,260.1,0,122.7,",0",10,",0",10,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",3,",0",20,,2,,19650605,",,0",19650630,"+,,0",19650630,"+,,0",5,,19650612,",,0",19650630,"+,,0",8.9,",0,05,",0,",,0,30,+",0,",,0,30,+",58.2,",,0,12,",33.3,",0,30,+",2028.9,0,,,,,,,,,9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3,",,,0",53.6,",X",,,,,,,0,",,,0",22.12,",0",27.64,",,,0",16.61,",,,0",14046,",X",20,",X",,,,,,,8,",X",,,,,,
USW00013722,Jul-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,453.4,0,193.3,",0",15,",0",11,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",6,",0",22,,10,,19650702,",,0",19650731,"+,,0",19650731,"+,,0",17,,19650704,",,0",19650725,"+,,0",12.8,",0,02,",0,",,0,31,+",0,",,0,31,+",49.8,",,0,04,",32.8,",0,25,+",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9,",,,0",48.4,",X",,,,,,,0,",,,0",24.57,",0",29.84,",,,0",19.29,",,,0",12936,",X",240,",X",,,,,,,8.9,",X",,,,,,
USW00013722,Aug-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,666.2,0,212.8,",0",10,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",11,",0",17,,1,,19650830,",,0",19650831,"+,,0",19650831,"+,,0",12,,19650804,",,0",19650827,",,0",7.8,",0,30,",0,",,0,31,+",0,",,0,31,+",31.8,",,0,04,",34.4,",0,27,",3.1,0,,,,,,,,,3.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3,",,,0",63.2,",X",,,,,,,0,",,,0",25.1,",0",30.84,",,,0",19.36,",,,0",15858,",X",180,",X",,,,,,,10.7,",X",,,,,,
USW00013722,Sep-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,798.5,0,132.3,",0",6,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",3,",0",18,,1,,19650930,"+,,0",19650930,"+,,0",19650930,"+,,0",5,,19650911,",,0",19650911,",,0",10.6,",0,30,+",0,",,0,30,+",0,",,0,30,+",24.4,",,0,11,",33.3,",0,11,",7,0,,,,,,,,,3.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3,",,,0",71.9,",X",,,,,,,0,",,,0",22.62,",0",28.45,",,,0",16.78,",,,0",15930,",X",10,",X",,,,,,,10.3,",X",,,,,,
USW00013722,Oct-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,811.3,0,12.8,",0",3,",0",2,",0",1,",0",0,",0",0,",0",0,",0",3,",0",0,",0",21,",0",0,",0",12,,3,,19651030,",,0",19651031,"+,,0",19651031,"+,,0",1,,19651007,",,0",19651016,",,0",-4.4,",0,30,",0,",,0,31,+",0,",,0,31,+",40.4,",,0,07,",27.8,",0,16,",126.9,0,,,,,,,,,119.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,",,,0",79.5,",X",,,,,,,0,",,,0",14.88,",0",22.09,",,,0",7.66,",,,0",16632,",X",120,",X",,,,,,,9.8,",X",,,,,,
USW00013722,Nov-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,811.3,0,0,",0",5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",8,",0",0,",0",10,,4,,19651130,",,0",19651130,"+,,0",19651130,"+,,0",1,,19651122,",,0",19651108,"+,,0",-5.6,",0,30,",0,",,0,30,+",0,",,0,30,+",15,",,0,22,",24.4,",0,08,+",362.3,0,,,,,,,,,235.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,",,,0",63.2,",X",,,,,,,0,",,,0",10.49,",0",17.35,",,,0",3.63,",,,0",11742,",X",310,",X",,,,,,,11.6,",X",,,,,,
USW00013722,Dec-65,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,811.3,0,0,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",19,",0",0,",0",0,",0",0,",0",6,,2,,19651227,",,0",19651231,"+,,0",19651231,"+,,0",,,19651225,",,0",19651213,"+,,0",-7.2,",0,27,",0,",,0,31,+",0,",,0,31,+",6.4,",,0,25,",20.6,",0,13,+",727.2,0,,,,,,,,,364.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,",,,0",59.5,",X",,,,,,,0,",,,0",6.56,",0",13.63,",,,0",-0.5,",,,0",10830,",X",340,",X",,,,,,,10.7,",X",,,,,,
USW00013722,Jan-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",14,",0",6,",0",2,",0",4,"2,0",3,"1,0",0,",0",24,",0",3,",0",2,",0",0,",0",10,,1,,19660131,",,0",19660127,",2,0",19660126,",1,0",,,19660122,",,0",19660101,",,0",-16.1,",0,31,",254,"2,,0,27,",193,"1,,0,26,",39.1,",,0,22,",23.3,",0,01,",1230.3,0,,,,,,,,,503.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.7,",,,0",54.2,",X",,,,,,,301,"1,,,0",2.1,",0",7.01,",,,0",-2.8,",,,0",10176,",X",310,",X",,,,,,,13.4,",X",,,,,,
USW00013722,Feb-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",8,",0",6,",0",2,",0",7,",0",0,",0",0,",0",15,",0",0,",0",0,",0",0,",0",8,,1,,19660206,",,0",19660201,",,0",19660224,"+,,0",,,19660224,",,0",19660213,"+,,0",-9.4,",0,06,",178,",,0,01,",0,",T,0,24,+",40.1,",,0,24,",20,",0,13,+",1583.2,0,,,,,,,,,352.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,",,,0",48.6,",X",,,,,,,0,",T,,0",5.73,",0",10.64,",,,0",0.81,",,,0",8856,",X",220,",X",,,,,,,17.9,",X",,,,,,
USW00013722,Mar-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,1.9,0,1.9,",0",4,",0",3,",0",1,",0",0,",0",0,",0",0,",0",9,",0",0,",0",7,",0",0,",0",5,,,,19660329,"+,,0",19660331,"+,,0",19660331,"+,,0",2,,19660304,",,0",19660322,",,0",-6.7,",0,29,+",0,",,0,31,+",0,",,0,31,+",38.1,",,0,04,",28.9,",0,22,",1848.9,0,,,,,,,,,265.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,",,,0",80.6,",X",,,,,,,0,",,,0",9.82,",0",16.98,",,,0",2.67,",,,0",18018,",X",320,",X",,,,,,,12.5,",X",,,,,,
USW00013722,Apr-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,18,0,16.1,",0",12,",0",6,",0",1,",0",0,",0",0,",0",0,",0",2,",0",0,",0",13,",0",0,",0",15,,4,,19660417,"+,,0",19660430,"+,,0",19660430,"+,,0",4,,19660428,",,0",19660424,",,0",0,",0,17,+",0,",,0,30,+",0,",,0,30,+",26.4,",,0,28,",30,",0,24,",1998.5,0,,,,,,,,,149.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,",,,0",48,",X",,,,,,,0,",,,0",13.88,",0",20.49,",,,0",7.28,",,,0",11232,",X",250,",X",,,,,,,13,",X",,,,,,
USW00013722,May-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,84.7,0,66.7,",0",15,",0",11,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",19,,3,,19660511,",,0",19660531,"+,,0",19660531,"+,,0",4,,19660521,",,0",19660529,",,0",0.6,",0,11,",0,",,0,31,+",0,",,0,31,+",36.8,",,0,21,",31.7,",0,29,",2039.6,0,,,,,,,,,41.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.7,",,,0",51.8,",X",,,,,,,0,",,,0",19.16,",0",25.26,",,,0",13.06,",,,0",13530,",X",320,",X",,,,,,,11.2,",X",,,,,,
USW00013722,Jun-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,231.3,0,146.6,",0",7,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",8,",0",16,,2,,19660602,",,0",19660630,"+,,0",19660630,"+,,0",5,,19660618,",,0",19660625,",,0",6.1,",0,02,",0,",,0,30,+",0,",,0,30,+",39.6,",,0,18,",34.4,",0,25,",2046.6,0,,,,,,,,,7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,",,,0",67.2,",X",,,,,,,0,",,,0",22.99,",0",29.57,",,,0",16.4,",,,0",17604,",X",340,",X",,,,,,,13,",X",,,,,,
USW00013722,Jul-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,473.3,0,242,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",20,",0",14,,4,,19660723,",,0",19660731,"+,,0",19660731,"+,,0",6,,19660730,",,0",19660714,"+,,0",13.3,",0,23,",0,",,0,31,+",0,",,0,31,+",11.4,",,0,30,",36.1,",0,14,+",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,",,,0",65.2,",X",,,,,,,0,",,,0",26.14,",0",32.42,",,,0",19.86,",,,0",17340,",X",330,",X",,,,,,,10.7,",X",,,,,,
USW00013722,Aug-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,691.3,0,218,",0",14,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",9,",0",22,,2,,19660827,"+,,0",19660831,"+,,0",19660831,"+,,0",8,,19660804,",,0",19660823,"+,,0",14.4,",0,27,+",0,",,0,31,+",0,",,0,31,+",33.3,",,0,04,",33.9,",0,23,+",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.2,",,,0",45,",X",,,,,,,0,",,,0",25.37,",0",30.59,",,,0",20.14,",,,0",11244,",X",210,",X",,,,,,,8.9,",X",,,,,,
USW00013722,Sep-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,797.7,0,106.4,",0",6,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",5,",0",13,,1,,19660917,",,0",19660930,"+,,0",19660930,"+,,0",3,,19660919,",,0",19660903,"+,,0",6.1,",0,17,",0,",,0,30,+",0,",,0,30,+",45.7,",,0,19,",33.3,",0,03,+",7,0,,,,,,,,,7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,",,,0",60,",X",,,,,,,0,",,,0",21.65,",0",27.93,",,,0",15.37,",,,0",13428,",X",320,",X",,,,,,,10.3,",X",,,,,,
USW00013722,Oct-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,810.5,0,12.8,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",13,,1,,19661021,",,0",19661031,"+,,0",19661031,"+,,0",,,19661019,",,0",19661010,",,0",1.7,",0,21,",0,",,0,31,+",0,",,0,31,+",19.3,",,0,19,",28.9,",0,10,",130.1,0,,,,,,,,,123.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,",,,0",61.5,",X",,,,,,,0,",,,0",14.77,",0",21.82,",,,0",7.73,",,,0",12948,",X",340,",X",,,,,,,17.9,",X",,,,,,
USW00013722,Nov-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,813.3,0,2.8,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,",0",10,",0",0,",0",7,,4,,19661104,",,0",19661130,"+,,0",19661129,",,0",1,,19661102,",,0",19661110,",,0",-3.9,",0,04,",0,",,0,30,+",0,",T,0,29,",19.3,",,0,02,",26.1,",0,10,",370,0,,,,,,,,,239.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4,",,,0",62.3,",X",,,,,,,0,",T,,0",10.43,",0",17.37,",,,0",3.49,",,,0",11550,",X",240,",X",,,,,,,12.5,",X",,,,,,
USW00013722,Dec-66,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,813.3,0,0,",0",10,",0",7,",0",0,",0",1,",0",1,",0",0,",0",17,",0",0,",0",2,",0",0,",0",11,,4,,19661225,",,0",19661225,",,0",19661224,",,0",,,19661213,",,0",19661208,",,0",-8.9,",0,25,",25,",,0,25,",25,",,0,24,",14.7,",,0,13,",22.2,",0,08,",767.7,0,,,,,,,,,397.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,",,,0",53,",X",,,,,,,25,",,,0",5.5,",0",10.65,",,,0",0.36,",,,0",9672,",X",60,",X",,,,,,,11.6,",X",,,,,,
USW00013722,Jan-67,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",8,",0",6,",0",0,",0",1,",0",0,",0",0,",0",15,",0",0,",0",6,",0",0,",0",14,,5,,19670112,",,0",19670120,",,0",19670119,",,0",1,,19670114,"+,,0",19670124,",,0",-8.9,",0,12,",25,",,0,20,",13,",,0,19,",9.4,",,0,14,+",25,",0,24,",1116.4,0,,,,,,,,,348.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,",,,0",53.5,",X",,,,,,,13,",,,0",7.08,",0",12.74,",,,0",1.43,",,,0",10068,",X",250,",X",,,,,,,12.5,",X",,,,,,
USW00013722,Feb-67,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,",0",11,",0",6,",0",0,",0",2,",0",1,",0",0,",0",20,",0",1,",0",2,",0",0,",0",12,,2,,19670225,",,0",19670210,",,0",19670209,",,0",,,19670217,",,0",19670201,",,0",-13.3,",0,25,",229,",,0,10,",231,",,0,09,",21.8,",,0,17,",23.3,",0,01,",1522.5,0,,,,,,,,,406.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,",,,0",53.1,",X",,,,,,,231,",,,0",3.83,",0",9.34,",,,0",-1.69,",,,0",9744,",X",320,",X",,,,,,,12.5,",X",,,,,,
USW00013722,Mar-67,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,9.5,0,9.5,",0",7,",0",5,",0",0,",0",0,",0",0,",0",0,",0",8,",0",0,",0",15,",0",0,",0",12,,1,,19670319,"+,,0",19670331,"+,,0",19670331,"+,,0",2,,19670321,",,0",19670315,",,0",-7.2,",0,19,+",0,",,0,31,+",0,",,0,31,+",17.3,",,0,21,",30.6,",0,15,",1726.9,0,,,,,,,,,204.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,",,,0",68.4,",X",,,,,,,0,",,,0",12.05,",0",19.66,",,,0",4.43,",,,0",15234,",X",320,",X",,,,,,,19.7,",X",,,,,,
USW00013722,Apr-67,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,53,0,43.5,",0",5,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",21,",0",4,",0",7,,1,,19670429,"+,,0",19670430,"+,,0",19670430,"+,,0",2,,19670417,",,0",19670406,",,0",1.7,",0,29,+",0,",,0,30,+",0,",,0,30,+",33,",,0,17,",33.9,",0,06,",1812.1,0,,,,,,,,,85.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,",,,0",73.3,",X",,,,,,,0,",,,0",16.94,",0",24.73,",,,0",9.16,",,,0",17262,",X",330,",X",,,,,,,10.7,",X",,,,,,
USW00013722,May-67,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,94.3,0,41.3,",0",14,",0",12,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",2,",0",13,,2,,19670510,",,0",19670531,"+,,0",19670531,"+,,0",9,,19670514,",,0",19670528,",,0",4.4,",0,10,",0,",,0,31,+",0,",,0,31,+",20.6,",,0,14,",33.3,",0,28,",1873.1,0,,,,,,,,,61,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,",,,0",49.5,",X",,,,,,,0,",,,0",17.7,",0",24.25,",,,0",11.14,",,,0",12996,",X",330,",X",,,,,,,15.6,",X",,,,,,
USW00013722,Jun-67,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,218.1,0,123.8,",0",9,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",3,",0",17,,1,,19670602,"+,,0",19670630,"+,,0",19670630,"+,,0",3,,19670618,",,0",19670625,"+,,0",11.7,",0,02,+",0,",,0,30,+",0,",,0,30,+",84.8,",,0,18,",33.3,",0,25,+",1880.6,0,,,,,,,,,7.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,",,,0",63.6,",X",,,,,,,0,",,,0",22.21,",0",28.14,",,,0",16.28,",,,0",16674,",X",280,",X",,,,,,,10.3,",X",,,,,,
